DATE,OPEN,HIGH,LOW,CLOSE,VOL,NEXT_OPEN,NEXT_OPEN_PRICE
20171229,148,150,147.5,150,5854300,DOWN,147.5
20180103,147.5,152,147.5,150,25868000,UP,150.5
20180104,150.5,150.5,148.5,149.5,17023100,DOWN,149
20180105,149,149.5,148,148,19295300,UP,149
20180108,149,150.5,148.5,150,13954100,UP,150.5
20180109,150.5,151,149,149.5,6226600,UP,151
20180110,151,151,150,150,9847800,UP,150.5
20180111,150.5,154.5,150.5,154.5,30471300,UP,156.5
20180112,156.5,159,156,158.5,33749700,UP,160
20180115,160,162.5,159.5,162,21669800,UP,162.5
20180116,162.5,162.5,159.5,161,12393800,DOWN,160.5
20180117,160.5,162,160,162,10282400,UP,162.5
20180118,162.5,162.5,156.5,157,13015200,DOWN,153.5
20180119,153.5,154,151,153.5,31816700,DOWN,153
20180122,153,155,152,154,11827300,UP,155.5
20180123,155.5,159.5,155,158,22354700,DOWN,157.5
20180124,157.5,157.5,156.5,156.5,6794600,UP,157
20180125,157,158.5,155.5,156,8801200,DRAW,156
20180126,156,158,155.5,158,8229700,UP,158.5
20180129,158.5,159.5,157.5,159,7734200,DOWN,158
20180130,158,158.5,155,155.5,11872800,DOWN,155
20180131,155,157.5,155,157.5,7571200,UP,158
20180201,158,158.5,157,157.5,5017900,UP,158.5
20180202,158.5,158.5,155,155.5,7645100,DOWN,154.5
20180205,154.5,155,152.5,153.5,14469300,DOWN,151
20180206,151,152.5,149.5,151.5,21200500,UP,152
20180207,152,152.5,149,149.5,15968000,DRAW,149.5
20180208,149.5,151,149,150,7178100,DOWN,148.5
20180209,148.5,149.5,148,148,12050800,UP,148.5
20180212,148.5,149.5,147.5,149,7915900,UP,149.5
20180213,149.5,151,149,149.5,9819200,DRAW,149.5
20180214,149.5,150.5,148.5,148.5,7714500,UP,149
20180215,149,149.5,147,148.5,12678700,UP,149
20180216,149,149.5,148,149,5236300,DRAW,149
20180219,149,150,148,149,6860400,UP,149.5
20180220,149.5,149.5,148,148,6121200,UP,148.5
20180221,148.5,149,147.5,149,6695300,DOWN,148.5
20180222,148.5,149,146.5,146.5,7461000,UP,147
20180223,147,149,147,148.5,8902500,DRAW,148.5
20180226,148.5,149,147.5,148.5,8981400,UP,150
20180227,150,150.5,148.5,148.5,12020400,UP,149.5
20180228,149.5,150.5,149,149,7995200,DOWN,148.5
20180302,148.5,149,147.5,148.5,4960600,DRAW,148.5
20180305,148.5,149,147.5,148.5,3471800,DRAW,148.5
20180306,148.5,149.5,147.5,147.5,4804300,DOWN,147
